"state","county.x","pop_summed","area_summed","cattled_farms_summed","cattle_count_summed","broiler_farms_summed","broiler_count_summed","layer_farms_summed","layer_count_summed","hog_farms_summed","hog_count_summed","sheep_farms_summed","sheep_count_summed","Population..2020.census.","Area..mi.2.","cattle.farms.x","cattle.count.x","hog.farm.x","hog.count.x","sheep.farm.x","sheep.count.x","broiler.farm.x","broiler.count.x","layer.farm.x","layer.count.x","X","county.y","cattle.farms.y","cattle.count.y","hog.farm.y","hog.count.y","layer.farm.y","layer.count.y","broiler.farm.y","broiler.count.y","sheep.farm.y","sheep.count.y","surrounding_population_density","population_density","animal_density","surrounding_animal_density"
"washington","wallawalla",450233,8296,1445,223480,38,2502,678,6932,103,621,209,10752,62584,1270,150,0,16,68,40,819,6,765,93,3052,2926,"Washington",9219,1123261,949,17707,5721,6024276,395,25904999,1722,44421,54.2710945033751,49.2787401574803,0,26.9382835101254
"washington","whatcom",416262,9280,1159,131780,60,3123230,681,27369,85,997,227,5259,226847,2107,446,63387,39,532,86,1248,36,3122377,331,14452,2926,"Washington",9219,1123261,949,17707,5721,6024276,395,25904999,1722,44421,44.8558189655172,107.663502610346,30.0840056953014,14.2004310344828
"washington","whitman",835210,14318,1648,238118,33,2716,955,17727,130,1787,278,11358,47973,2159,177,19509,9,54,41,4481,3,-47,80,1229,2926,"Washington",9219,1123261,949,17707,5721,6024276,395,25904999,1722,44421,58.3328677189552,22.2200092635479,9.03612783696156,16.630674675234
"washington","yakima",3914786,20689,3620,573623,105,15529116,1985,26790,355,2235,666,17632,256728,4296,675,236986,53,332,132,7213,19,422,316,-47,2926,"Washington",9219,1123261,949,17707,5721,6024276,395,25904999,1722,44421,189.220648653874,59.7597765363128,55.1643389199255,27.7259896563391
"washington","skagit",1410150,14496,1681,171429,96,3125811,1199,833323,194,1363,395,7804,129523,1731,307,24595,26,177,49,938,13,-47,146,7302,2926,"Washington",9219,1123261,949,17707,5721,6024276,395,25904999,1722,44421,97.278559602649,74.8255343731947,14.208549971115,11.825951986755
"west virginia","barbour",190817,3392,1836,57564,30,5636,762,17609,125,595,179,5021,15465,341,300,11271,10,62,17,498,1,-47,127,2746,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,56.2550117924528,45.3519061583578,33.0527859237537,16.9705188679245
"west virginia","berkeley",457747,1829,1403,75949,56,3142,791,15229,195,4579,311,9663,122076,321,283,7466,52,285,48,1096,8,-47,190,5729,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,250.271733187534,380.299065420561,23.2585669781931,41.5248769819574
"west virginia","boone",351557,3406,340,6852,6,150,205,4163,44,226,19,336,21809,503,8,70,2,-47,0,0,0,0,15,464,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,103.216970052848,43.3578528827038,0.139165009940358,2.01174398120963
"west virginia","brooke",368677,1548.61,1101,35389,26,9582,393,9515,94,1150,169,5245,22559,89,31,1061,7,25,3,158,2,-47,13,398,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,238.069623727084,253.47191011236,11.9213483146067,22.8521060822286
"west virginia","cabell",324148,3030.74,1515,42306,15,376,678,53885,124,1195,169,6144,94350,282,128,2607,14,57,12,171,2,-47,83,2477,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,106.953417317223,334.574468085106,9.24468085106383,13.9589671169417
"west virginia","calhoun",61801,2648,1125,39056,27,2777,473,9626,89,479,89,2603,6229,281,117,3088,7,17,10,582,3,150,46,1171,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,23.338746223565,22.1672597864769,10.9893238434164,14.7492447129909
"west virginia","clay",246104,3173,900,25018,20,2477,444,9019,83,543,81,2589,8051,342,60,803,10,141,6,34,1,-47,38,630,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,77.5619287740309,23.5409356725146,2.34795321637427,7.88465174913331
"west virginia","doddridge",129369,2536,1271,42557,12,1586,619,12688,100,396,126,3192,7808,320,140,2738,13,57,7,140,0,0,99,1684,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,51.0130126182965,24.4,8.55625,16.7811514195584
"west virginia","fayette",365364,4205,1086,57238,8,1430,518,11750,111,639,146,5120,40488,664,107,2312,11,49,28,660,0,0,66,1442,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,86.8879904875149,60.9759036144578,3.48192771084337,13.6118906064209
"west virginia","gilmer",59369,2298,997,36146,22,3060,472,10266,81,367,81,2307,7408,340,111,5934,16,83,19,395,2,-47,63,890,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,25.8350739773716,21.7882352941176,17.4529411764706,15.7293298520453
"west virginia","grant",179165,5502,2526,113154,161,70167340,908,1312991,230,1396,298,10175,10976,477,265,12663,20,108,29,877,17,9600433,66,196104,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,32.5636132315522,23.0104821802935,26.5471698113208,20.5659760087241
"west virginia","greenbrier",158083,5642,1622,94966,10,2270,657,17829,119,642,228,11148,32977,1021,381,39559,32,139,60,2655,5,1430,116,4198,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,28.0189649060617,32.2987267384917,38.745347698335,16.8319744771358
"west virginia","hampshire",251894,3104,1579,73459,128,61539130,690,920325,172,1333,217,5590,23093,642,378,16495,43,395,41,1329,20,11395162,163,67993,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,81.1514175257732,35.9704049844237,25.6931464174455,23.6659149484536
"west virginia","hancock",596344,2419.07,1653,62787,84,11104221,690,38324,183,7766,253,8407,29095,83,30,370,2,-47,0,0,6,420,22,458,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,246.517876704684,350.542168674699,4.45783132530121,25.9550157705234
"west virginia","hardy",300811,4506,3088,206781,462,208781724,956,2004568,232,2861,417,15518,14299,583,227,22083,24,265,27,807,58,34638699,100,595250,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,66.7578783843764,24.5265866209262,37.8782161234991,45.8901464713715
"west virginia","braxton",84150,3071,885,29860,23,3060,432,9221,88,533,101,2815,12447,514,191,6530,23,110,15,245,9,1324,92,1740,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,27.4014978834256,24.215953307393,12.704280155642,9.72321719309671
"west virginia","jackson",417157,3763.42,2070,55746,50,2649,936,19831,173,1083,146,2790,27791,466,382,11190,28,199,32,417,15,492,168,2858,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,110.84518868476,59.637339055794,24.0128755364807,14.8125906755026
"west virginia","jefferson",861643,2120,1645,87297,78,3124,1011,24041,219,4828,414,12675,57701,210,177,9241,34,183,47,1207,17,449,136,1994,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,406.435377358491,274.766666666667,44.0047619047619,41.1778301886792
"west virginia","kanawha",470010,5402,1543,39091,28,1645,815,16526,145,911,149,3260,180745,903,94,1151,14,101,1,-47,2,-47,72,1576,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,87.006664198445,200.16057585825,1.27464008859358,7.23639392817475
"west virginia","lewis",142811,2890,1224,40227,23,3090,618,11834,112,491,129,2669,17033,389,216,8631,12,57,18,385,7,1586,87,2657,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,49.4155709342561,43.7866323907455,22.1876606683805,13.9193771626298
"west virginia","lincoln",469924,3855,646,12629,11,265,418,10283,71,342,38,321,20463,438,75,1972,1,-47,1,-47,3,150,33,655,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,121.899870298314,46.7191780821918,4.50228310502283,3.27600518806744
"west virginia","logan",119789,2319,110,2792,3,150,63,1288,6,6,1,0,32567,454,9,85,3,6,0,0,0,0,3,54,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,51.655454937473,71.7334801762115,0.187224669603524,1.20396722725313
"west virginia","marion",259095,1616,1119,26306,33,1897,579,11047,72,274,111,2879,56205,307,248,3997,7,30,22,388,14,871,145,3051,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,160.331064356436,183.078175895765,13.0195439739414,16.2784653465347
"west virginia","marshall",412643,3328.89,2238,77257,33,9752,750,16891,175,1694,283,9685,30591,432,282,5558,26,108,8,37,4,160,91,2152,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,123.958136195549,70.8125,12.8657407407407,23.2080363124044
"west virginia","mason",256464,2527.2,1738,51423,29,851,770,55273,154,1412,188,6586,25453,535,386,11593,29,215,38,848,2,-47,164,3484,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,101.481481481481,47.5757009345794,21.6691588785047,20.3478157644824
"west virginia","mcdowell",184509,2678,507,32710,11,47,163,3993,29,196,107,4241,19111,310,11,145,0,0,0,0,0,0,5,90,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,68.8980582524272,61.6483870967742,0.467741935483871,12.2143390589993
"west virginia","mercer",250193,3436,1204,67147,16,143,401,8145,61,403,173,6186,59664,420,164,4732,9,48,16,440,11,47,52,1718,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,72.8151920838184,142.057142857143,11.2666666666667,19.5422002328289
"west virginia","mineral",172218,3127,1559,73162,125,61538890,598,919461,160,929,175,4561,26938,328,219,6341,29,161,24,391,13,5903824,105,55612,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,55.0745123121202,82.1280487804878,19.3323170731707,23.3968660057563
"west virginia","harrison",217395,2660,1723,49286,31,2941,862,17845,107,428,156,3545,65921,416,367,11235,27,87,46,1057,0,0,169,2732,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,81.7274436090226,158.463942307692,27.0072115384615,18.5285714285714
"west virginia","monongalia",392148,3224,1976,56228,54,7479,835,19667,152,1412,205,7054,105822,361,224,4462,20,119,15,669,14,722,128,2147,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,121.633995037221,293.135734072022,12.3601108033241,17.4404466501241
"west virginia","monroe",94214,2989,1401,93520,14,2049,475,11223,90,483,168,6694,12376,473,431,24339,30,161,53,2439,0,0,146,3538,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,31.5202408832385,26.1649048625793,51.4566596194503,31.288056206089
"west virginia","morgan",476462,2514,1544,76029,61,11397855,774,79088,187,4581,266,8162,17063,229,82,1645,27,123,21,313,6,18,77,1505,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,189.523468575975,74.5109170305677,7.18340611353712,30.2422434367542
"west virginia","nicholas",307690,4649,1023,55229,18,2754,490,11719,110,665,143,4768,24604,649,163,4517,19,125,27,1039,0,0,96,1860,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,66.1841256184126,37.9106317411402,6.95993836671803,11.8797590879759
"west virginia","ohio",436670,2434.96,1752,63018,30,9322,577,13644,153,1477,219,6364,42425,106,84,2681,2,-47,7,83,0,0,28,860,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,179.333541413411,400.235849056604,25.2924528301887,25.8805072773269
"west virginia","pendleton",230695,5976,3113,256286,446,201895155,798,1960338,183,1816,474,25219,6143,698,314,18924,14,140,50,2928,20,8623298,56,385687,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,38.6035809906292,8.80085959885387,27.1117478510029,42.8858768406961
"west virginia","pleasants",168477,1845.15,1257,44284,37,11784,515,11770,108,2014,88,2764,7653,131,81,2042,16,102,2,-47,6,864,69,1135,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,91.3080237379075,58.4198473282443,15.587786259542,24.0002167845433
"west virginia","pocahontas",89740,5203,1288,91306,34,8625568,368,397975,73,383,209,12594,7869,940,199,11326,11,38,33,3679,4,840,89,4265,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,17.247741687488,8.37127659574468,12.0489361702128,17.5487218912166
"west virginia","preston",347556,3884,2295,79412,72,9607813,874,216812,192,1249,222,6135,34216,648,529,16327,47,268,60,2007,17,5152,203,6070,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,89.4840370751802,52.8024691358025,25.195987654321,20.4459320288362
"west virginia","putnam",406242,2970,1299,33126,25,642,677,14750,112,700,99,1521,57440,346,234,4613,26,128,15,85,1,-47,157,3700,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,136.781818181818,166.011560693642,13.3323699421965,11.1535353535354
"west virginia","raleigh",410638,3959,723,18004,14,47,385,7989,71,423,75,1866,74591,607,145,3534,24,119,17,336,1,-47,70,1299,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,103.722657236676,122.884678747941,5.82207578253707,4.54761303359434
"west virginia","randolph",107341,4826,1538,67596,50,18224751,542,593555,88,504,179,9318,27932,1040,187,6468,8,59,17,760,2,-47,67,1974,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,22.2422295897223,26.8576923076923,6.21923076923077,14.0066307501036
"west virginia","ritchie",135345,2384,1286,38816,33,1920,603,12230,110,591,82,2105,8444,454,222,9225,10,43,12,560,1,-47,85,2124,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,56.7722315436242,18.5991189427313,20.3193832599119,16.2818791946309
"west virginia","roane",242038,2709,1077,29708,32,1945,473,9306,82,543,76,1820,14028,484,275,8929,10,49,22,689,5,1003,100,2042,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,89.3458840900701,28.9834710743802,18.448347107438,10.9664082687339
"west virginia","summers",248842,3904,1627,93075,21,1573,594,14422,122,622,215,7879,11959,361,196,6165,11,106,13,430,0,0,98,1375,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,63.7402663934426,33.1274238227147,17.0775623268698,23.8409323770492
"west virginia","taylor",294334,2246,1875,52968,51,7049,841,18327,120,588,172,4877,16705,173,207,5676,9,22,12,258,5,304,69,1581,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,131.048085485307,96.5606936416185,32.8092485549133,23.5832591273375
"west virginia","tucker",95351,2925,1355,48514,38,9605585,492,207542,89,497,132,4271,6762,419,74,1785,4,-47,9,129,1,-47,29,648,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,32.5986324786325,16.1384248210024,4.26014319809069,16.5859829059829
"west virginia","tyler",119816,2612.69,1516,53576,30,11608,642,13958,139,2114,126,4239,8313,258,142,3858,13,53,8,148,2,-47,48,1065,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,45.8592485139837,32.2209302325581,14.953488372093,20.5060684581791
"west virginia","upshur",158545,3097,1269,42764,15,1766,558,12240,78,362,122,3147,23816,355,172,4802,20,97,18,312,4,180,98,1858,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,51.1930900871811,67.087323943662,13.5267605633803,13.8082014853084
"west virginia","wayne",311444,2913.96,741,16553,11,265,354,7996,66,248,60,756,38982,506,89,1506,11,50,9,65,3,115,55,1357,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,106.879984625733,77.0395256916996,2.97628458498024,5.68058586940109
"west virginia","webster",155056,5464,1536,82190,32,5360,655,18825,126,625,194,9210,8378,556,27,357,1,-47,6,135,1,-47,10,273,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,28.3777452415813,15.068345323741,0.642086330935252,15.042093704246
"west virginia","wetzel",338441,3486.54,2178,55456,40,2183,941,17886,165,984,197,6431,14442,359,73,936,9,16,16,507,0,0,68,1536,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,97.070734883294,40.2284122562674,2.60724233983287,15.9057403615045
"west virginia","wirt",145982,2285,1469,44363,43,2551,592,12356,90,544,100,2528,5194,233,149,4547,13,36,5,98,6,300,49,1029,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,63.8870897155361,22.2918454935622,19.5150214592275,19.4148796498906
"west virginia","wood",277790,3222.33,2112,69891,69,13126,880,18528,188,2498,153,5478,84296,367,324,7384,22,200,19,182,13,606,144,3132,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,86.2078061526908,229.689373297003,20.1198910081744,21.6895848656097
"west virginia","wyoming",252692,3218,355,9231,12,47,157,3740,38,173,33,776,21382,501,9,40,0,0,0,0,0,0,12,115,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,78.5245494095712,42.6786427145709,0.0798403193612774,2.86855189558732
"west virginia","mingo",246384,4155,281,7906,6,265,150,3101,29,96,22,354,23568,423,9,625,0,0,0,0,0,0,0,0,2966,"West Virginia",10028,367634,882,5204,4580,1394182,334,70182475,1041,32754,59.2981949458484,55.7163120567376,1.47754137115839,1.90276774969916
"wisconsin","adams",290558,4853.66,1748,209411,116,76100,872,113081,241,7918,236,5769,20654,645.65,85,13761,14,100,12,144,6,175,63,1143,3022,"Wisconsin",22777,3330920,2025,335975,8696,6490101,1179,56724981,2506,71801,59.8636904933597,31.9894679780067,21.3134050956401,43.1449668909648
"wisconsin","ashland",107213,14195.27,540,36324,42,3986,275,6435,81,1096,54,1899,16027,1045.04,122,8895,6,195,6,214,4,480,48,864,3022,"Wisconsin",22777,3330920,2025,335975,8696,6490101,1179,56724981,2506,71801,7.55272707035513,15.3362550715762,8.51163591824236,2.55888052851408
"wisconsin","bayfield",122144,7616.37,512,33741,38,3690,284,6779,55,974,67,1481,16220,1477.86,138,6398,16,-47,21,801,14,1470,69,1608,3022,"Wisconsin",22777,3330920,2025,335975,8696,6490101,1179,56724981,2506,71801,16.0370360158448,10.9753291922104,4.32923280960308,4.43006314031487
"wisconsin","brown",723721,4408.31,2511,667311,94,407573,837,29194,222,7694,226,5717,268740,529.71,370,130566,35,525,27,674,9,400710,129,3193,3022,"Wisconsin",22777,3330920,2025,335975,8696,6490101,1179,56724981,2506,71801,164.171984275153,507.334201733024,246.485812992014,151.37569726267
"wisconsin","buffalo",228163,3425.88,2074,327281,183,53385239,546,298951,151,99117,171,6558,13317,671.64,386,63905,23,717,29,795,55,24129540,71,166920,3022,"Wisconsin",22777,3330920,2025,335975,8696,6490101,1179,56724981,2506,71801,66.5998225273506,19.8275862068966,95.1476981716396,95.5319509148015
"wisconsin","burnett",254629,6528.44,1683,131571,113,7189,855,20578,121,1877,227,5356,16526,821.85,123,10805,5,10,9,532,11,565,57,1583,3022,"Wisconsin",22777,3330920,2025,335975,8696,6490101,1179,56724981,2506,71801,39.003039010851,20.1082922674454,13.1471679746912,20.1535129372407
"wisconsin","calumet",987164,3950.92,2206,636203,82,448787,754,13111,171,2497,185,4863,52442,318.24,202,73318,19,290,14,243,8,403,58,1592,3022,"Wisconsin",22777,3330920,2025,335975,8696,6490101,1179,56724981,2506,71801,249.856742227127,164.787581699346,230.385872297637,161.026545715935
